SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2,SO3,Si,Al,Fe,Ca,Mg,Na,K,Ti,TS,GSAsh,GSAsh_Dry,Standard_Ash,MnO,Ash_Deformation,Ash_Softening,Ash_Fluid
43.9,24.0,20.8,1.02,0.946,0.243,3.0,1.07,1.83,20200.0,12500.0,14300.0,718.0,561.0,177.0,2460.0,630.0,0.74,9.7,9.84,9.7,0.023,1880.0,1990.0,2100.0
46.2,27.6,14.6,2.07,0.913,0.446,1.68,1.2,1.85,61300.0,41500.0,29000.0,4200.0,1560.0,937.0,3980.0,2040.0,0.751,28.0,28.4,28.9,0.018,2320.0,2410.0,2530.0
27.4,13.3,45.5,2.11,0.93,0.729,2.02,1.07,2.5,6090.0,3340.0,15100.0,718.0,266.0,257.0,799.0,304.0,1.03,4.6,4.75,3.87,0.029,2050.0,2060.0,2440.0
37.2,16.4,33.2,0.882,0.863,0.284,1.85,0.853,1.73,30400.0,15200.0,40500.0,1100.0,908.0,367.0,2690.0,891.0,0.701,17.2,17.5,15.06,0.022,1940.0,2020.0,2330.0
48.6,31.9,6.15,2.24,0.764,0.432,2.28,1.12,2.23,12300.0,9130.0,2320.0,864.0,248.0,173.0,1030.0,362.0,0.907,5.3,5.4,5.33,0.0062,2750.0,2800.0,2800.0
41.0,21.0,29.0,0.6,0.697,0.338,2.0,0.9,0.93,43500.0,25200.0,46100.0,973.0,954.0,568.0,3780.0,1220.0,0.388,21.8,22.7,24.1,0.0297,2080.0,2130.0,2180.0
40.0,17.5,25.3,4.01,0.664,0.419,2.09,1.0,3.0,14800.0,7350.0,14000.0,2270.0,317.0,246.0,1380.0,476.0,1.25,7.6,7.95,7.4,0.031,1985.0,2075.0,2165.0
26.7,15.1,19.2,13.0,2.03,1.8,1.68,0.668,15.0,27400.0,15200.0,26300.0,3640.0,1370.0,794.0,4020.0,622.0,6.08,14.8,15.0,15.4,0.0325,1994.0,2081.0,2198.0
52.9,29.9,8.11,0.378,1.2,0.203,3.44,1.47,0.75,77600.0,49600.0,17800.0,847.0,2260.0,471.0,8980.0,2760.0,0.308,30.6,31.4,29.1,0.007,2660.0,2710.0,2880.0
45.4,26.1,14.7,1.55,0.863,0.135,1.63,1.12,2.25,35600.0,23200.0,17200.0,1860.0,873.0,168.0,2280.0,1120.0,0.91,16.6,16.8,18.4,0.023,2720.0,2800.0,2800.0
39.9,20.1,11.3,6.77,4.49,0.357,2.38,0.779,8.54,32500.0,18600.0,12900.0,7820.0,4510.0,458.0,3340.0,814.0,3.68,15.8,17.1,12.23,0.22,2080.0,2160.0,2210.0
58.9,24.1,9.94,0.462,0.73,0.126,2.42,1.42,0.775,57200.0,26500.0,14500.0,687.0,916.0,194.0,4180.0,1770.0,0.313,20.6,20.8,19.8,0.0083,2510.0,2640.0,2740.0
38.7,31.9,15.0,1.83,1.06,0.365,1.57,0.702,1.55,21900.0,20400.0,12700.0,1580.0,774.0,327.0,1580.0,508.0,0.625,12.0,12.1,11.02,0.0061,2550.0,2660.0,2790.0
40.9,20.9,30.3,1.12,0.598,0.135,1.61,1.14,2.28,25900.0,15000.0,28700.0,1080.0,488.0,136.0,1820.0,922.0,0.921,13.4,13.6,13.57,0.021,2010.0,2080.0,2330.0
43.0,19.4,26.2,0.7,0.481,0.23,1.8,1.3,0.8,40000.0,20400.0,36500.0,994.0,577.0,338.0,2980.0,1550.0,0.333,19.1,19.9,17.69,0.0018,2127.0,2196.0,2318.0
46.2,27.8,7.45,4.47,1.66,0.675,3.33,1.2,3.45,44000.0,29900.0,10600.0,6500.0,2040.0,1020.0,5640.0,1470.0,1.4,20.1,20.4,19.3,0.018,2390.0,2510.0,2580.0
40.0,22.0,6.4,6.0,1.61,2.57,2.3,0.95,8.8,15000.0,9330.0,3590.0,3440.0,778.0,1520.0,1530.0,456.0,3.67,7.7,8.02,9.0,0.0158,2080.0,2130.0,2180.0
43.4,26.8,13.1,5.01,1.16,0.405,2.37,1.12,2.55,31400.0,22000.0,14200.0,5540.0,1080.0,465.0,3050.0,1040.0,1.03,15.3,15.5,14.5,0.031,2200.0,2300.0,2370.0
52.7,26.7,9.87,1.09,0.813,0.23,3.11,1.34,1.65,32500.0,18600.0,9090.0,1030.0,646.0,224.0,3410.0,1050.0,0.669,13.0,13.2,11.16,0.008,2490.0,2610.0,2650.0
47.8,25.6,11.8,1.24,0.913,0.527,3.29,1.07,2.06,13800.0,8400.0,5110.0,550.0,341.0,242.0,1700.0,397.0,0.838,6.1,6.21,5.6,0.0096,2520.0,2540.0,2540.0
19.7,7.33,64.7,0.497,0.0996,0.353,0.771,0.329,1.62,24900.0,10400.0,118000.0,997.0,166.0,683.0,1750.0,532.0,0.659,25.9,26.4,16.35,0.0135,2168.0,2297.0,2473.0
14.8,5.95,68.6,1.81,0.216,0.216,0.709,0.318,2.33,9760.0,4450.0,67800.0,1820.0,184.0,226.0,834.0,268.0,0.938,14.0,14.1,13.5,0.012,2230.0,2320.0,2440.0
57.5,27.2,4.72,0.56,1.01,0.432,4.21,1.39,0.6,44900.0,24000.0,5510.0,668.0,1020.0,534.0,5850.0,1390.0,0.243,16.5,16.7,16.02,0.0094,2500.0,2650.0,2730.0
17.0,12.1,26.7,6.88,0.332,1.03,0.901,0.769,8.1,2750.0,2220.0,6460.0,1700.0,69.1,263.0,259.0,159.0,3.29,3.4,3.46,3.5,0.081,1850.0,1940.0,2030.0
43.8,20.4,18.8,4.31,1.15,0.27,1.73,0.953,5.25,36000.0,19000.0,23100.0,5420.0,1210.0,352.0,2530.0,1000.0,2.15,17.2,17.6,16.2,0.014,2080.0,2200.0,2350.0
40.7,17.4,24.2,5.18,0.631,0.297,1.62,0.92,5.0,33700.0,16400.0,30000.0,6570.0,675.0,391.0,2400.0,977.0,2.03,17.5,17.8,18.81,0.0462,2100.0,2190.0,2230.0
55.2,25.1,9.07,0.784,1.83,0.594,3.32,1.25,1.43,33600.0,17300.0,8250.0,729.0,1430.0,572.0,3590.0,976.0,0.579,12.8,13.0,13.0,0.026,2440.0,2520.0,2640.0
36.8,16.5,38.7,1.05,0.813,0.13,2.04,0.83,2.0,24000.0,12100.0,37600.0,1040.0,682.0,134.0,2360.0,691.0,0.844,13.2,13.9,11.8,0.034,1960.0,2010.0,2240.0
50.9,31.8,6.29,1.78,0.664,0.729,1.66,1.87,1.33,19900.0,14100.0,3680.0,1060.0,335.0,452.0,1150.0,937.0,0.534,8.3,8.37,7.43,0.0026,2800.0,2800.0,2800.0
47.1,27.8,13.9,1.02,1.28,0.432,3.38,0.886,1.05,53100.0,35400.0,23400.0,1760.0,1860.0,772.0,6780.0,1280.0,0.427,23.7,24.1,22.2,0.015,2490.0,2590.0,2670.0
53.4,32.7,3.3,1.33,0.681,0.392,1.74,2.11,1.6,51000.0,35400.0,4720.0,1940.0,839.0,593.0,2970.0,2580.0,0.648,20.2,20.5,6.5,0.0068,2800.0,2800.0,2800.0
60.0,27.2,2.75,1.71,0.465,0.824,0.529,1.66,1.3,59300.0,30400.0,4050.0,2580.0,591.0,1290.0,929.0,2090.0,0.533,20.6,21.1,19.27,0.013,2800.0,2800.0,2800.0
50.0,30.1,11.2,0.7,0.963,0.27,3.37,1.45,1.0,25300.0,17300.0,8470.0,542.0,629.0,217.0,3040.0,944.0,0.409,10.6,10.8,11.0,0.0066,2770.0,2800.0,2800.0
35.1,26.7,19.9,3.22,0.963,0.81,1.73,1.35,5.0,8170.0,7020.0,6920.0,1150.0,289.0,299.0,717.0,403.0,2.03,4.9,4.98,4.3,0.019,2210.0,2320.0,2410.0
53.5,27.2,5.0,0.67,1.08,0.311,2.9,2.0,0.8,71500.0,41200.0,10000.0,1370.0,1860.0,658.0,6900.0,3420.0,0.324,28.3,28.6,19.7,0.0092,2800.0,2800.0,2800.0
36.4,23.1,30.5,1.1,0.515,0.405,1.1,0.8,1.8,19500.0,14000.0,24400.0,900.0,355.0,344.0,1050.0,548.0,0.75,11.0,11.5,13.1,0.011,2090.0,2190.0,2390.0
44.3,31.6,15.3,0.238,0.913,0.27,4.54,1.07,0.775,65800.0,53100.0,34100.0,540.0,1750.0,636.0,12000.0,2030.0,0.312,31.6,31.8,29.7,0.01,2260.0,2400.0,2490.0
14.1,6.99,75.2,1.95,1.08,0.351,0.421,0.368,3.28,7980.0,4480.0,63600.0,1680.0,786.0,314.0,423.0,266.0,1.33,11.9,12.1,12.3,0.027,2280.0,2360.0,2440.0
48.0,37.0,2.46,2.07,0.548,0.324,1.42,0.92,1.25,15800.0,13800.0,1210.0,1040.0,232.0,169.0,831.0,387.0,0.51,6.9,7.04,6.55,0.0073,2800.0,2800.0,2800.0
34.5,16.1,34.6,4.37,0.598,0.284,1.63,0.786,3.75,31000.0,16500.0,46600.0,6010.0,694.0,405.0,2620.0,906.0,1.56,18.5,19.3,17.6,0.021,1950.0,1990.0,2030.0
58.1,30.8,2.02,1.88,0.266,0.189,1.56,2.18,2.18,34800.0,20900.0,1810.0,1720.0,205.0,179.0,1660.0,1670.0,0.908,12.3,12.8,11.6,0.0067,2910.0,2910.0,2910.0
44.5,39.2,4.9,1.81,0.548,1.34,1.14,2.22,3.48,6740.0,6720.0,1110.0,418.0,107.0,321.0,307.0,431.0,1.41,3.2,3.24,3.18,0.0061,2800.0,2800.0,2800.0
50.7,27.2,12.6,1.12,0.78,2.03,2.3,1.66,1.35,14700.0,8920.0,5450.0,495.0,291.0,929.0,1180.0,613.0,0.548,6.1,6.19,5.48,0.029,2570.0,2690.0,2760.0
52.9,26.3,5.92,1.21,0.83,0.23,2.68,1.19,2.8,19000.0,10700.0,3190.0,667.0,385.0,131.0,1720.0,550.0,1.17,7.4,7.71,6.96,0.072,2544.0,2630.0,2687.0
57.7,32.6,2.9,0.7,0.946,1.32,2.1,1.8,1.4,25000.0,16000.0,1880.0,463.0,528.0,909.0,1620.0,998.0,0.583,8.9,9.27,5.8,0.016,2910.0,2910.0,2910.0
40.4,19.5,32.3,0.868,0.299,0.243,1.45,1.34,1.63,21300.0,11600.0,25400.0,698.0,203.0,203.0,1360.0,900.0,0.677,10.8,11.3,10.6,0.015,2186.0,2267.0,2487.0
40.9,29.9,7.13,4.36,1.26,0.351,2.3,0.8,8.3,17600.0,14600.0,4600.0,2870.0,701.0,240.0,1770.0,441.0,3.56,8.6,9.2,6.7,0.068,2460.0,2530.0,2910.0
58.2,19.3,10.5,1.71,0.664,0.135,1.23,0.953,2.38,31100.0,11700.0,8350.0,1390.0,457.0,114.0,1170.0,651.0,0.961,11.3,11.4,9.3,0.034,2210.0,2320.0,2410.0
45.4,32.7,5.41,4.5,1.05,0.23,1.24,1.12,5.38,14600.0,11900.0,2600.0,2210.0,434.0,117.0,709.0,461.0,2.24,6.6,6.9,6.24,0.11,2680.0,2760.0,2800.0
30.7,18.1,42.0,2.58,0.498,0.554,0.721,1.15,2.35,8590.0,5750.0,17600.0,1100.0,180.0,245.0,359.0,413.0,0.954,5.9,5.99,5.8,0.014,1850.0,1950.0,2030.0
39.6,21.9,27.5,0.98,0.515,0.311,1.51,1.25,1.25,15900.0,9960.0,16500.0,601.0,266.0,197.0,1080.0,644.0,0.511,8.4,8.59,10.7,0.017,2160.0,2250.0,2350.0
27.7,15.9,47.5,1.74,0.448,0.132,1.53,0.753,1.75,10300.0,6690.0,26400.0,986.0,215.0,77.9,1010.0,358.0,0.704,7.9,7.95,8.1,0.015,2000.0,2080.0,2150.0
44.5,34.8,5.29,4.06,0.93,0.567,1.18,0.87,3.93,14500.0,12800.0,2580.0,2020.0,390.0,293.0,683.0,362.0,1.61,6.8,6.97,6.04,0.0158,2640.0,2730.0,2770.0
41.9,35.9,4.0,3.59,0.714,0.351,0.925,0.552,2.5,6280.0,6090.0,897.0,820.0,138.0,83.3,247.0,106.0,1.03,3.1,3.2,3.01,0.012,2640.0,2650.0,2660.0
41.7,23.3,28.6,0.728,0.415,0.162,1.94,1.24,1.45,67000.0,42300.0,68800.0,1790.0,859.0,413.0,5530.0,2540.0,0.604,33.0,34.4,36.56,0.014,2264.0,2336.0,2399.0
36.4,22.7,28.0,2.65,0.664,0.905,0.601,2.01,4.6,11000.0,7770.0,12700.0,1220.0,259.0,433.0,323.0,776.0,1.86,6.4,6.47,5.91,0.031,1960.0,2060.0,2160.0
43.0,19.0,7.2,8.0,1.99,0.702,0.54,1.9,7.2,14200.0,7120.0,3570.0,4050.0,850.0,368.0,318.0,805.0,3.0,6.8,7.08,6.4,0.0177,2080.0,2130.0,2180.0
54.2,28.5,7.69,0.898,1.04,0.198,2.83,1.12,1.17,31600.0,18900.0,6990.0,758.0,738.0,170.0,2860.0,858.0,0.477,12.2,12.5,11.4,0.0137,2664.0,2688.0,2723.0
40.0,20.6,28.7,0.672,1.05,0.27,3.22,0.87,1.5,35800.0,20800.0,38400.0,918.0,1200.0,382.0,5130.0,994.0,0.614,18.7,19.1,16.14,0.0026,2090.0,2120.0,2170.0
45.7,21.2,15.3,1.2,1.34,0.338,3.3,1.2,2.4,52000.0,27300.0,26000.0,2090.0,1970.0,609.0,6680.0,1750.0,0.978,23.9,24.3,22.0,0.02,2330.0,2425.0,2525.0
49.6,26.6,15.6,1.16,0.498,0.176,1.24,1.42,1.3,30400.0,18500.0,14400.0,1090.0,394.0,171.0,1350.0,1120.0,0.525,13.0,13.1,12.3,0.0045,2490.0,2600.0,2680.0
40.7,25.1,20.7,1.69,0.681,0.203,2.36,1.1,2.0,14500.0,10100.0,11000.0,922.0,313.0,114.0,1490.0,503.0,0.813,7.5,7.62,7.6,0.0076,2200.0,2310.0,2450.0
49.6,22.6,8.3,2.9,1.2,0.149,2.6,1.4,4.1,35400.0,18300.0,8870.0,3170.0,1100.0,168.0,3310.0,1280.0,1.66,15.1,15.3,15.1,0.022,2555.0,2645.0,2715.0
44.1,25.1,18.9,1.65,1.53,0.635,1.36,1.32,1.78,15500.0,9990.0,9910.0,886.0,691.0,353.0,849.0,593.0,0.73,7.3,7.51,6.85,0.014,2310.0,2480.0,2690.0
51.8,31.0,4.0,1.3,0.598,0.446,2.4,1.5,2.1,14500.0,9830.0,1680.0,556.0,216.0,198.0,1200.0,537.0,0.853,5.9,5.99,5.7,0.0056,2800.0,2800.0,2800.0
41.0,23.3,17.1,2.7,0.797,0.243,1.7,1.3,3.8,12600.0,8140.0,7890.0,1270.0,317.0,119.0,934.0,513.0,1.54,6.5,6.6,7.3,0.014,2165.0,2255.0,2365.0
43.1,22.2,23.7,1.97,0.337,0.211,0.699,1.74,1.67,21100.0,12200.0,14300.0,1380.0,181.0,145.0,507.0,1110.0,0.676,9.79,9.91,10.47,0.012,2254.0,2446.0,2568.0
31.7,21.6,6.29,7.04,4.98,0.419,1.61,1.0,12.8,12800.0,9840.0,3800.0,4340.0,2590.0,268.0,1160.0,518.0,5.44,8.1,8.64,6.49,0.019,2330.0,2380.0,2560.0
29.7,28.5,13.8,7.68,1.23,0.27,0.901,1.29,9.25,3850.0,4180.0,2680.0,1520.0,205.0,55.4,208.0,213.0,3.8,2.7,2.77,3.9,0.015,2360.0,2450.0,2540.0
35.7,18.6,38.5,0.564,0.365,0.459,1.21,0.953,1.05,34200.0,20200.0,55100.0,826.0,451.0,697.0,2070.0,1170.0,0.437,19.7,20.5,16.45,0.012,2030.0,2100.0,2210.0
38.3,26.3,19.2,1.53,0.961,0.348,2.93,1.01,0.86,19000.0,14700.0,13800.0,1130.0,605.0,275.0,2570.0,638.0,0.358,10.1,10.5,9.46,0.0117,2241.0,2319.0,2408.0
51.0,33.0,1.5,0.49,0.764,0.405,3.1,1.2,0.6,30300.0,22200.0,1330.0,445.0,585.0,381.0,3280.0,912.0,0.25,12.2,12.7,10.17,0.00698,2846.0,2910.0,2910.0
48.8,23.7,15.7,0.513,0.577,0.3,2.03,1.11,0.74,21300.0,11500.0,9300.0,314.0,316.0,199.0,1570.0,626.0,0.31,8.77,9.13,8.99,0.0114,2553.0,2645.0,2685.0
37.0,24.2,21.2,1.16,2.49,0.419,3.16,1.12,2.55,16200.0,12000.0,13800.0,776.0,1400.0,290.0,2460.0,626.0,1.07,8.9,9.33,9.16,0.0067,2220.0,2320.0,2580.0
55.2,26.7,6.71,1.61,0.764,0.297,2.02,1.2,2.0,31100.0,17000.0,5650.0,1390.0,554.0,265.0,2020.0,868.0,0.817,11.8,12.0,10.8,0.021,2615.0,2720.0,2800.0
48.8,34.3,5.91,0.98,0.548,1.09,1.27,0.97,1.41,15700.0,12500.0,2840.0,481.0,227.0,557.0,726.0,399.0,0.588,6.6,6.88,6.4,0.0054,2800.0,2800.0,2800.0
43.0,24.4,21.3,0.742,1.01,0.297,2.4,0.97,0.95,49800.0,32000.0,36900.0,1310.0,1510.0,545.0,4950.0,1440.0,0.384,24.5,24.8,20.26,0.0092,2130.0,2270.0,2530.0
64.0,15.6,0.887,5.39,0.548,0.675,0.962,0.753,3.3,126000.0,34700.0,2610.0,16200.0,1390.0,2110.0,3370.0,1900.0,1.52,36.6,42.2,34.41,0.13,2370.0,2470.0,2570.0
44.9,25.3,14.7,1.71,1.41,0.567,3.68,1.04,2.73,14700.0,9370.0,7200.0,853.0,595.0,294.0,2140.0,434.0,1.11,6.9,7.0,6.61,0.013,2180.0,2360.0,2520.0
48.5,36.1,3.43,2.24,0.548,0.513,1.43,2.37,2.73,12600.0,10600.0,1340.0,890.0,184.0,211.0,662.0,790.0,1.1,5.5,5.57,5.29,0.009,2750.0,2800.0,2800.0
50.8,28.7,6.08,1.35,0.664,0.243,1.79,1.71,1.55,32800.0,21000.0,5880.0,1340.0,553.0,249.0,2060.0,1410.0,0.631,13.6,13.8,12.8,0.0068,2730.0,2790.0,2800.0
45.5,20.7,22.8,3.88,0.979,1.31,1.08,1.21,4.25,17300.0,8910.0,13000.0,2250.0,479.0,788.0,730.0,588.0,1.77,7.8,8.13,8.4,0.018,2040.0,2090.0,2410.0
38.8,24.0,28.4,1.4,0.747,0.756,1.9,1.1,3.1,17600.0,12300.0,19200.0,968.0,436.0,543.0,1530.0,637.0,1.29,9.3,9.69,9.0,0.024,2020.0,2140.0,2240.0
43.5,22.7,18.7,1.83,1.34,0.257,3.55,0.936,2.95,35900.0,21200.0,23000.0,2310.0,1430.0,335.0,5200.0,987.0,1.24,16.8,17.6,16.5,0.0089,2000.0,2100.0,2210.0
36.6,25.3,25.0,1.04,1.05,0.405,2.3,1.17,1.9,19700.0,15400.0,20200.0,853.0,726.0,346.0,2200.0,807.0,0.769,11.4,11.5,11.05,0.035,2180.0,2330.0,2650.0
29.6,19.3,39.1,3.28,0.614,0.257,1.79,0.686,3.5,18100.0,13300.0,35700.0,3060.0,483.0,248.0,1950.0,536.0,1.43,12.8,13.1,12.9,0.026,1970.0,2060.0,2150.0
42.8,19.7,4.43,0.504,1.08,0.648,2.63,1.02,0.65,20500.0,10600.0,3170.0,368.0,665.0,491.0,2240.0,624.0,0.263,10.1,10.2,9.44,0.011,2600.0,2720.0,2800.0
51.0,23.0,20.0,0.83,0.664,0.284,1.9,0.89,1.4,23800.0,12200.0,14000.0,593.0,400.0,210.0,1580.0,532.0,0.583,9.6,10.0,9.1,0.0155,2190.0,2280.0,2380.0
39.2,23.6,5.72,8.25,2.66,0.419,2.15,0.97,15.0,13800.0,9440.0,3020.0,4450.0,1210.0,234.0,1350.0,438.0,6.3,7.2,7.52,6.21,0.029,2240.0,2330.0,2440.0
42.8,19.5,24.8,1.68,0.847,0.567,1.67,0.92,2.25,23800.0,12300.0,20700.0,1430.0,608.0,501.0,1660.0,656.0,0.917,11.7,11.9,12.1,0.012,1910.0,2000.0,2120.0
29.3,19.5,41.1,2.38,0.465,0.419,1.27,0.88,2.82,12800.0,9680.0,27000.0,1600.0,263.0,291.0,993.0,495.0,1.15,9.2,9.4,11.9,0.023,2040.0,2140.0,2350.0
48.8,34.0,5.01,1.5,1.1,0.257,3.15,1.29,1.63,12500.0,9850.0,1920.0,585.0,361.0,104.0,1430.0,421.0,0.671,5.3,5.47,5.58,0.0074,2500.0,2800.0,2800.0
46.0,21.2,24.2,0.56,0.664,0.149,2.13,1.44,1.2,35300.0,18400.0,27800.0,656.0,656.0,180.0,2900.0,1410.0,0.486,16.2,16.4,15.37,0.0052,2200.0,2280.0,2400.0
34.5,21.1,34.7,1.83,0.415,0.27,1.27,1.0,3.28,19300.0,13300.0,29100.0,1570.0,299.0,240.0,1270.0,719.0,1.36,11.5,12.0,11.33,0.011,2070.0,2160.0,2270.0
52.2,18.1,6.42,9.05,2.49,0.028,0.697,1.52,5.98,57700.0,22700.0,10600.0,15300.0,3550.0,48.0,1370.0,2150.0,2.96,19.1,23.7,16.92,0.1,2260.0,2330.0,2490.0
49.4,27.1,9.19,2.02,1.08,0.972,1.85,1.44,4.48,40500.0,25100.0,12500.0,2430.0,1240.0,1000.0,3060.0,1590.0,1.87,17.1,17.8,18.82,0.0168,2408.0,2468.0,2677.0
53.5,29.9,4.29,0.602,1.34,0.392,2.98,1.54,0.775,20900.0,13200.0,2510.0,359.0,677.0,242.0,2070.0,769.0,0.316,8.2,8.36,7.91,0.0095,2800.0,2800.0,2800.0
41.5,29.5,10.6,3.24,0.813,0.135,1.75,0.836,3.75,14900.0,12000.0,5680.0,1770.0,375.0,76.6,1120.0,383.0,1.51,7.6,7.66,6.7,0.0061,2410.0,2520.0,2610.0
47.0,33.0,7.8,0.31,0.581,0.189,2.0,1.4,0.84,28800.0,22900.0,7160.0,291.0,459.0,184.0,2180.0,1100.0,0.35,12.6,13.1,11.8,0.011,2910.0,2910.0,2910.0
30.6,20.0,35.5,5.28,0.299,0.135,1.2,0.769,3.2,24000.0,17800.0,41600.0,6320.0,302.0,168.0,1680.0,771.0,1.29,16.6,16.8,14.17,0.022,2075.0,2170.0,2400.0
40.0,23.6,26.6,0.98,0.498,0.27,1.26,1.3,1.25,12400.0,8290.0,12300.0,464.0,199.0,133.0,696.0,517.0,0.51,6.5,6.63,5.9,0.012,2210.0,2320.0,2410.0
43.5,25.4,3.12,7.14,3.49,0.203,0.649,1.44,12.8,52200.0,34500.0,5600.0,13100.0,5390.0,385.0,1390.0,2220.0,6.13,21.4,25.6,19.24,0.025,2320.0,2380.0,2560.0
45.2,34.2,24.5,3.07,0.614,0.27,1.41,0.853,3.53,6920.0,5940.0,5610.0,718.0,121.0,65.6,384.0,167.0,1.45,3.2,3.28,3.36,0.0091,2800.0,2800.0,2800.0
44.5,26.3,13.6,1.62,0.996,0.459,3.17,0.836,2.3,43500.0,29100.0,19900.0,2420.0,1250.0,711.0,5520.0,1040.0,0.943,20.4,20.9,18.11,0.028,2320.0,2500.0,2540.0
52.4,31.2,2.25,1.61,0.481,0.392,1.3,2.36,2.0,17700.0,12000.0,1140.0,833.0,210.0,210.0,782.0,1020.0,0.805,7.2,7.24,5.9,0.0024,2800.0,2800.0,2800.0
35.7,19.8,17.8,8.73,1.03,0.945,1.23,0.87,8.75,10300.0,6500.0,7700.0,3850.0,384.0,433.0,631.0,322.0,3.55,6.1,6.19,6.5,0.028,2120.0,2210.0,2300.0
34.5,17.6,31.7,2.48,1.03,0.135,1.96,0.736,4.5,18300.0,10500.0,25200.0,2010.0,704.0,113.0,1850.0,499.0,1.82,11.2,11.3,11.6,0.032,1920.0,2040.0,2150.0
57.6,23.8,3.65,3.26,1.2,0.581,3.04,1.15,2.2,45000.0,21100.0,4260.0,3900.0,1200.0,719.0,4230.0,1150.0,0.897,16.4,16.7,16.1,0.031,2650.0,2740.0,2800.0
28.2,12.5,42.2,4.76,0.448,0.392,1.26,0.769,3.33,22100.0,11100.0,49500.0,5700.0,453.0,486.0,1760.0,772.0,1.36,16.4,16.8,13.35,0.031,1950.0,2000.0,2170.0
75.9,16.4,0.572,0.714,0.481,1.04,1.56,0.769,0.55,155000.0,38000.0,1750.0,2230.0,1270.0,3360.0,5670.0,2010.0,0.221,43.4,43.6,44.57,0.0024,2600.0,2740.0,2800.0
18.6,11.4,60.5,1.1,0.183,0.0918,0.28,0.19,2.0,11200.0,7770.0,54500.0,1010.0,142.0,87.6,300.0,146.0,0.811,12.7,12.9,11.3,0.014,2040.0,2090.0,2150.0
54.1,27.3,8.57,1.48,0.664,0.134,2.01,1.91,1.25,25300.0,14400.0,5990.0,1060.0,400.0,99.0,1670.0,1140.0,0.505,9.9,10.0,9.3,0.01,2420.0,2540.0,2630.0
52.5,29.0,6.94,1.44,0.764,0.446,2.69,1.23,0.98,25100.0,15700.0,4950.0,1050.0,470.0,337.0,2280.0,751.0,0.404,9.9,10.2,10.3,0.0072,2850.0,2910.0,2910.0
44.1,24.5,15.8,2.0,0.581,0.189,2.0,1.3,2.8,21000.0,13200.0,11300.0,1460.0,357.0,143.0,1700.0,794.0,1.13,10.1,10.2,9.6,0.0076,2500.0,2605.0,2710.0
49.3,26.7,13.3,0.79,0.681,0.176,2.75,1.51,1.0,34800.0,21300.0,14000.0,851.0,618.0,196.0,3450.0,1360.0,0.405,14.9,15.1,13.9,0.0055,2430.0,2480.0,2730.0
56.4,34.0,2.5,0.7,0.647,0.608,1.5,2.5,1.2,36800.0,25100.0,2440.0,698.0,544.0,628.0,1740.0,2090.0,0.5,13.4,14.0,9.4,0.0061,2910.0,2910.0,2910.0
48.5,21.5,19.4,1.71,1.15,0.405,2.61,1.07,3.0,35800.0,18000.0,21400.0,1930.0,1090.0,474.0,3430.0,1010.0,1.22,15.5,15.8,15.2,0.028,2170.0,2250.0,2340.0
58.3,25.1,4.3,0.7,0.631,1.03,0.75,2.1,0.78,24900.0,12200.0,2750.0,458.0,348.0,696.0,571.0,1150.0,0.314,9.1,9.16,8.1,0.0081,2800.0,2800.0,2800.0
48.6,27.2,10.1,3.08,1.18,0.339,2.58,1.48,2.17,41900.0,26500.0,13200.0,4060.0,1310.0,462.0,3960.0,1630.0,0.878,18.3,18.5,16.86,0.0213,2449.0,2559.0,2609.0
42.2,24.8,21.9,0.84,0.88,0.284,2.61,1.24,1.55,24900.0,16500.0,19300.0,757.0,669.0,265.0,2740.0,934.0,0.626,12.5,12.6,10.87,0.016,2190.0,2270.0,2600.0
37.5,24.4,25.3,1.04,0.93,0.365,2.03,1.04,1.58,13200.0,9730.0,13400.0,558.0,422.0,204.0,1280.0,468.0,0.634,7.5,7.54,7.28,0.017,2200.0,2290.0,2540.0
35.1,19.9,36.2,2.04,0.481,0.176,1.62,0.903,1.75,15700.0,10100.0,24200.0,1400.0,277.0,124.0,1290.0,516.0,0.72,9.3,9.56,7.73,0.016,2000.0,2070.0,2270.0
43.1,24.4,20.3,1.16,0.498,0.162,1.39,1.23,1.07,34200.0,21900.0,24000.0,1410.0,509.0,204.0,1960.0,1250.0,0.438,16.6,17.0,15.9,0.004,2140.0,2190.0,2460.0
43.1,24.5,24.2,0.574,0.79,0.752,2.2,1.38,2.39,22900.0,14700.0,19300.0,467.0,544.0,630.0,2080.0,935.0,0.994,10.9,11.4,11.02,0.0115,2137.0,2224.0,2427.0
35.3,18.7,26.7,3.99,1.66,0.756,2.49,0.769,5.45,18200.0,10900.0,20700.0,3150.0,1100.0,618.0,2290.0,508.0,2.21,10.9,11.0,10.8,0.019,2000.0,2050.0,2110.0
38.0,17.0,32.0,3.6,0.73,0.756,1.8,0.76,3.7,25900.0,13100.0,32600.0,3750.0,642.0,817.0,2180.0,663.0,1.54,14.0,14.6,12.9,0.0575,2040.0,2130.0,2340.0
53.0,13.2,3.95,7.39,0.465,5.67,1.67,0.635,12.5,67500.0,19100.0,7520.0,14400.0,763.0,11400.0,3790.0,1040.0,5.83,23.4,27.2,22.04,0.063,2050.0,2150.0,2300.0
